CICLO,ENTE,RAMO,SUBRAMO,PROGRAMA,PRESUPUESTO,GC_SERVICIOS_PERSONALES,GC_GASTO_DE_OPERACIÓN,GC_SUBSIDIOS,GC_OTROS_DE_CORRIENTE,GC_SUMA,GI_PENSIONES_Y_JUBILACIONES,GI_INVERSIÓN_FÍSICA,GI_SUBSIDIOS,GI_OTROS_DE_INVERSIÓN,GI_SUMA,TOTAL,PORCENTAJE_CORRIENTE,PORCENTAJE_PENSIONES_Y_JUBILACIONES,PORCENTAJE_INVERSIÓN
2020,Poder Legislativo,,,TOTAL,Aprobado,9077140137.0,2924487247.0,1029865000.0,93774910.0,13125267294.0,0.0,414916666.0,0.0,0.0,414916666.0,13540183960.0,96.93566448413306,0.0,3.06433551586695
2020,Poder Legislativo,,,TOTAL,Modificado,9108997434.03,2925450736.5,987374891.2,311867447.79,13333690509.52,0.0,423540710.36,0.0,0.0,423540710.36,13757231219.88,96.92132302212121,0.0,3.0786769778787977
2020,Poder Legislativo,,,TOTAL,Devengado,9108997434.03,2925450736.5,987374891.2,311867447.79,13333690509.52,0.0,423540710.36,0.0,0.0,423540710.36,13757231219.88,96.92132302212121,0.0,3.0786769778787977
2020,Poder Legislativo,,,TOTAL,Ejercicio,9108997434.03,2925450736.5,987374891.2,311867447.79,13333690509.52,0.0,423540710.36,0.0,0.0,423540710.36,13757231219.88,96.92132302212121,0.0,3.0786769778787977
2020,Poder Legislativo,,,TOTAL,Porcentaje Ejer/Aprob,100.35096182882694,100.0329455873329,95.87420595903346,332.5702448448098,101.58795406486905,0.0,102.07850035120065,0.0,0.0,102.07850035120065,101.60298604894287,,0.0,
2020,Poder Legislativo,,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2020,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Aprobado,4743039187.0,1149061661.0,1029865000.0,16000000.0,6937965848.0,0.0,138034152.0,0.0,0.0,138034152.0,7076000000.0,98.04926297343131,0.0,1.950737026568683
2020,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Modificado,4727464051.34,1102054035.14,987374891.2,133845318.41,6950738296.09,0.0,165845100.0,0.0,0.0,165845100.0,7116583396.09,97.66959662004216,0.0,2.330403379957843
2020,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Devengado,4727464051.34,1102054035.14,987374891.2,133845318.41,6950738296.09,0.0,165845100.0,0.0,0.0,165845100.0,7116583396.09,97.66959662004216,0.0,2.330403379957843
2020,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Ejercicio,4727464051.34,1102054035.14,987374891.2,133845318.41,6950738296.09,0.0,165845100.0,0.0,0.0,165845100.0,7116583396.09,97.66959662004216,0.0,2.330403379957843
2020,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Porcentaje Ejer/Aprob,99.67162118958053,95.90904235556077,95.87420595903346,0.0,100.18409499801272,0.0,120.14787470857212,0.0,0.0,120.14787470857212,100.57353584072924,,0.0,
2020,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2020,Poder Legislativo,H. Cámara de Diputados,,K027,Mantenimiento de Infraestructura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2020,Poder Legislativo,H. Cámara de Diputados,,K027,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,102000000.0,0.0,0.0,102000000.0,102000000.0,0.0,0.0,100.0
2020,Poder Legislativo,H. Cámara de Diputados,,K027,Modificado,0.0,0.0,0.0,0.0,0.0,0.0,80632541.2,0.0,0.0,80632541.2,80632541.2,0.0,0.0,100.0
2020,Poder Legislativo,H. Cámara de Diputados,,K027,Devengado,0.0,0.0,0.0,0.0,0.0,0.0,80632541.2,0.0,0.0,80632541.2,80632541.2,0.0,0.0,100.0
2020,Poder Legislativo,H. Cámara de Diputados,,K027,Ejercicio,0.0,0.0,0.0,0.0,0.0,0.0,80632541.2,0.0,0.0,80632541.2,80632541.2,0.0,0.0,100.0
2020,Poder Legislativo,H. Cámara de Diputados,,K027,Porcentaje Ejer/Aprob,0.0,0.0,0.0,0.0,0.0,0.0,79.05151098039215,0.0,0.0,79.05151098039215,79.05151098039215,,0.0,
2020,Poder Legislativo,H. Cámara de Diputados,,K027,Porcentaje Ejer/Modif,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2020,Poder Legislativo,H. Cámara de Diputados,,R001,Actividades derivadas del trabajo legislativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2020,Poder Legislativo,H. Cámara de Diputados,,R001,Aprobado,4743039187.0,1149061661.0,1029865000.0,16000000.0,6937965848.0,0.0,36034152.0,0.0,0.0,36034152.0,6974000000.0,99.4833072555205,0.0,0.5166927444794953
2020,Poder Legislativo,H. Cámara de Diputados,,R001,Modificado,4727464051.34,1102054035.14,987374891.2,133845318.41,6950738296.09,0.0,85212558.8,0.0,0.0,85212558.8,7035950854.89,98.78889775444101,0.0,1.2111022455589935
2020,Poder Legislativo,H. Cámara de Diputados,,R001,Devengado,4727464051.34,1102054035.14,987374891.2,133845318.41,6950738296.09,0.0,85212558.8,0.0,0.0,85212558.8,7035950854.89,98.78889775444101,0.0,1.2111022455589935
2020,Poder Legislativo,H. Cámara de Diputados,,R001,Ejercicio,4727464051.34,1102054035.14,987374891.2,133845318.41,6950738296.09,0.0,85212558.8,0.0,0.0,85212558.8,7035950854.89,98.78889775444101,0.0,1.2111022455589935
2020,Poder Legislativo,H. Cámara de Diputados,,R001,Porcentaje Ejer/Aprob,99.67162118958053,95.90904235556077,95.87420595903346,0.0,100.18409499801272,0.0,236.4772141717113,0.0,0.0,236.4772141717113,100.88831165600804,,0.0,
2020,Poder Legislativo,H. Cámara de Diputados,,R001,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2020,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Aprobado,2376563152.0,1383387118.0,0.0,49654350.0,3809604620.0,0.0,276173380.0,0.0,0.0,276173380.0,4085778000.0,93.24061708688039,0.0,6.759382913119606
2020,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Modificado,2350282994.72,1480689925.16,0.0,158739190.14,3989712110.02,0.0,159131080.56,0.0,0.0,159131080.56,4148843190.58,96.16444697352483,0.0,3.8355530264751656
2020,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Devengado,2350282994.72,1480689925.16,0.0,158739190.14,3989712110.02,0.0,159131080.56,0.0,0.0,159131080.56,4148843190.58,96.16444697352483,0.0,3.8355530264751656
2020,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Ejercicio,2350282994.72,1480689925.16,0.0,158739190.14,3989712110.02,0.0,159131080.56,0.0,0.0,159131080.56,4148843190.58,96.16444697352483,0.0,3.8355530264751656
2020,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Porcentaje Ejer/Aprob,98.8941948688431,107.03366439472657,0.0,319.6883860930613,104.72772132505446,0.0,57.61999239752941,0.0,0.0,57.61999239752941,101.54352954516864,,0.0,
2020,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2020,Poder Legislativo,H. Cámara de Senadores,,K025,Proyectos de inmuebles (oficinas administrativas),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2020,Poder Legislativo,H. Cámara de Senadores,,K025,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,1524204.0,0.0,0.0,1524204.0,1524204.0,0.0,0.0,100.0
2020,Poder Legislativo,H. Cámara de Senadores,,K025,Modificado,0.0,0.0,0.0,0.0,0.0,0.0,4768315.72,0.0,0.0,4768315.72,4768315.72,0.0,0.0,100.0
2020,Poder Legislativo,H. Cámara de Senadores,,K025,Devengado,0.0,0.0,0.0,0.0,0.0,0.0,4768315.72,0.0,0.0,4768315.72,4768315.72,0.0,0.0,100.0
2020,Poder Legislativo,H. Cámara de Senadores,,K025,Ejercicio,0.0,0.0,0.0,0.0,0.0,0.0,4768315.72,0.0,0.0,4768315.72,4768315.72,0.0,0.0,100.0
2020,Poder Legislativo,H. Cámara de Senadores,,K025,Porcentaje Ejer/Aprob,0.0,0.0,0.0,0.0,0.0,0.0,312.8397327391871,0.0,0.0,312.8397327391871,312.8397327391871,,0.0,
2020,Poder Legislativo,H. Cámara de Senadores,,K025,Porcentaje Ejer/Modif,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2020,Poder Legislativo,H. Cámara de Senadores,,K026,Otros Proyectos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2020,Poder Legislativo,H. Cámara de Senadores,,K026,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,144108524.0,0.0,0.0,144108524.0,144108524.0,0.0,0.0,100.0
2020,Poder Legislativo,H. Cámara de Senadores,,K026,Modificado,0.0,0.0,0.0,0.0,0.0,0.0,42315637.75,0.0,0.0,42315637.75,42315637.75,0.0,0.0,100.0
2020,Poder Legislativo,H. Cámara de Senadores,,K026,Devengado,0.0,0.0,0.0,0.0,0.0,0.0,42315637.75,0.0,0.0,42315637.75,42315637.75,0.0,0.0,100.0
2020,Poder Legislativo,H. Cámara de Senadores,,K026,Ejercicio,0.0,0.0,0.0,0.0,0.0,0.0,42315637.75,0.0,0.0,42315637.75,42315637.75,0.0,0.0,100.0
2020,Poder Legislativo,H. Cámara de Senadores,,K026,Porcentaje Ejer/Aprob,0.0,0.0,0.0,0.0,0.0,0.0,29.363729899835768,0.0,0.0,29.363729899835768,29.363729899835768,,0.0,
2020,Poder Legislativo,H. Cámara de Senadores,,K026,Porcentaje Ejer/Modif,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2020,Poder Legislativo,H. Cámara de Senadores,,R001,Actividades derivadas del trabajo legislativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2020,Poder Legislativo,H. Cámara de Senadores,,R001,Aprobado,2376563152.0,1383387118.0,0.0,49654350.0,3809604620.0,0.0,130540652.0,0.0,0.0,130540652.0,3940145272.0,96.68690763948055,0.0,3.313092360519442
2020,Poder Legislativo,H. Cámara de Senadores,,R001,Modificado,2350282994.72,1480689925.16,0.0,158739190.14,3989712110.02,0.0,112047127.09,0.0,0.0,112047127.09,4101759237.11,97.26831535902274,0.0,2.7316846409772624
2020,Poder Legislativo,H. Cámara de Senadores,,R001,Devengado,2350282994.72,1480689925.16,0.0,158739190.14,3989712110.02,0.0,112047127.09,0.0,0.0,112047127.09,4101759237.11,97.26831535902274,0.0,2.7316846409772624
2020,Poder Legislativo,H. Cámara de Senadores,,R001,Ejercicio,2350282994.72,1480689925.16,0.0,158739190.14,3989712110.02,0.0,112047127.09,0.0,0.0,112047127.09,4101759237.11,97.26831535902274,0.0,2.7316846409772624
2020,Poder Legislativo,H. Cámara de Senadores,,R001,Porcentaje Ejer/Aprob,98.8941948688431,107.03366439472657,0.0,319.6883860930613,104.72772132505446,0.0,85.83312965987024,0.0,0.0,85.83312965987024,104.10172605204392,,0.0,
2020,Poder Legislativo,H. Cámara de Senadores,,R001,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2020,Poder Legislativo,Auditoría Superior de la Federación,,TOTAL,Aprobado,1957537798.0,392038468.0,0.0,28120560.0,2377696826.0,0.0,709134.0,0.0,0.0,709134.0,2378405960.0,99.97018448440149,0.0,0.0
2020,Poder Legislativo,Auditoría Superior de la Federación,,TOTAL,Modificado,2031250387.97,342706776.2,0.0,19282939.24,2393240103.41,0.0,98564529.8,0.0,0.0,98564529.8,2491804633.21,96.0444519411208,0.0,3.955548058879195
2020,Poder Legislativo,Auditoría Superior de la Federación,,TOTAL,Devengado,2031250387.97,342706776.2,0.0,19282939.24,2393240103.41,0.0,98564529.8,0.0,0.0,98564529.8,2491804633.21,96.0444519411208,0.0,3.955548058879195
2020,Poder Legislativo,Auditoría Superior de la Federación,,TOTAL,Ejercicio,2031250387.97,342706776.2,0.0,19282939.24,2393240103.41,0.0,98564529.8,0.0,0.0,98564529.8,2491804633.21,96.0444519411208,0.0,3.955548058879195
2020,Poder Legislativo,Auditoría Superior de la Federación,,TOTAL,Porcentaje Ejer/Aprob,103.76557684072878,87.41661958540251,0.0,68.57238703638903,100.65371149256856,0.0,0.0,0.0,0.0,0.0,104.7678434681521,,0.0,
2020,Poder Legislativo,Auditoría Superior de la Federación,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2020,Poder Legislativo,Auditoría Superior de la Federación,,R002,"Entregar a la Cámara de Diputados del H. Congreso de la Unión, el informe sobre la revisión de la Cuenta de la Hacienda Pública Federal",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2020,Poder Legislativo,Auditoría Superior de la Federación,,R002,Aprobado,1957537798.0,392038468.0,0.0,28120560.0,2377696826.0,0.0,709134.0,0.0,0.0,709134.0,2378405960.0,99.97018448440149,0.0,0.0
2020,Poder Legislativo,Auditoría Superior de la Federación,,R002,Modificado,2031250387.97,342706776.2,0.0,19282939.24,2393240103.41,0.0,98564529.8,0.0,0.0,98564529.8,2491804633.21,96.0444519411208,0.0,3.955548058879195
2020,Poder Legislativo,Auditoría Superior de la Federación,,R002,Devengado,2031250387.97,342706776.2,0.0,19282939.24,2393240103.41,0.0,98564529.8,0.0,0.0,98564529.8,2491804633.21,96.0444519411208,0.0,3.955548058879195
2020,Poder Legislativo,Auditoría Superior de la Federación,,R002,Ejercicio,2031250387.97,342706776.2,0.0,19282939.24,2393240103.41,0.0,98564529.8,0.0,0.0,98564529.8,2491804633.21,96.0444519411208,0.0,3.955548058879195
2020,Poder Legislativo,Auditoría Superior de la Federación,,R002,Porcentaje Ejer/Aprob,103.76557684072878,87.41661958540251,0.0,68.57238703638903,100.65371149256856,0.0,0.0,0.0,0.0,0.0,104.7678434681521,,0.0,
2020,Poder Legislativo,Auditoría Superior de la Federación,,R002,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2020,Poder Judicial,,,TOTAL,Aprobado,57632638890.0,8547100626.0,3957088.0,192290075.0,66375986679.0,0.0,929131024.0,0.0,0.0,929131024.0,67305117703.0,98.6195239593815,0.0,1.3804760406185068
2020,Poder Judicial,,,TOTAL,Modificado,57601803440.06,7763490628.78,3168999.01,173833969.32,65542297037.17,0.0,1096846564.9,0.0,0.0,1096846564.9,66639143602.07,98.35405062908713,0.0,1.6459493709128772
2020,Poder Judicial,,,TOTAL,Devengado,57540819398.79,7656844766.36,3168999.01,164478925.68,65365312089.84,0.0,1063518697.04,0.0,0.0,1063518697.04,66428830786.88,98.39901036275646,0.0,1.6009896372435475
2020,Poder Judicial,,,TOTAL,Ejercicio,57540819398.79,7656844766.36,3168999.01,164478925.68,65365312089.84,0.0,1063518697.04,0.0,0.0,1063518697.04,66428830786.88,98.39901036275646,0.0,1.6009896372435475
2020,Poder Judicial,,,TOTAL,Porcentaje Ejer/Aprob,99.84068143854171,89.58411865502237,80.08411766430264,85.53687738693742,98.47734905388644,0.0,114.4638021515467,0.0,0.0,114.4638021515467,98.69803820864436,,0.0,
2020,Poder Judicial,,,TOTAL,Porcentaje Ejer/Modif,99.89412824316611,98.62631556448778,100.0,94.6184030218059,99.72996834818036,0.0,96.96148313478662,0.0,0.0,96.96148313478662,99.6844004832267,,0.0,
