CICLO,ENTE,RAMO,SUBRAMO,PROGRAMA,PRESUPUESTO,GC_SERVICIOS_PERSONALES,GC_GASTO_DE_OPERACIÓN,GC_SUBSIDIOS,GC_OTROS_DE_CORRIENTE,GC_SUMA,GI_PENSIONES_Y_JUBILACIONES,GI_INVERSIÓN_FÍSICA,GI_SUBSIDIOS,GI_OTROS_DE_INVERSIÓN,GI_SUMA,TOTAL,PORCENTAJE_CORRIENTE,PORCENTAJE_PENSIONES_Y_JUBILACIONES,PORCENTAJE_INVERSIÓN
2016,Poder Legislativo,,,TOTAL,Aprobado,8455721883.0,4016089969.0,1019673000.0,52933513.0,13544418365.0,0.0,557180686.0,0.0,0.0,557180686.0,14101599051.0,96.04881202489949,0.0,3.951187975100513
2016,Poder Legislativo,,,TOTAL,Modificado,8969700747.73,3793629235.29,892747686.4,42335572.65,13698413242.07,0.0,695677544.73,0.0,0.0,695677544.73,14394090786.8,95.16692262794419,0.0,4.833077372055804
2016,Poder Legislativo,,,TOTAL,Devengado,8969700747.73,3793164773.63,892747686.4,42335572.65,13697948780.41,0.0,695677544.73,0.0,0.0,695677544.73,14393626325.14,95.1667666714751,0.0,4.833233328524898
2016,Poder Legislativo,,,TOTAL,Ejercicio,8969700747.73,3793164773.63,892747686.4,42335572.65,13697948780.41,0.0,695677544.73,0.0,0.0,695677544.73,14393626325.14,95.1667666714751,0.0,4.833233328524898
2016,Poder Legislativo,,,TOTAL,Porcentaje Ejer/Aprob,106.07847410122773,94.44919817308008,87.55235123417016,79.97877006576155,101.13353273114139,0.0,124.85672282079068,0.0,0.0,124.85672282079068,102.07088056527385,,0.0,
2016,Poder Legislativo,,,TOTAL,Porcentaje Ejer/Modif,100.0,99.98775679880156,100.0,100.0,99.99660937619714,0.0,100.0,0.0,0.0,100.0,99.99677324766893,,0.0,
2016,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Aprobado,4470607017.0,1841286477.0,1019673000.0,18870745.0,7350437239.0,0.0,208994946.0,0.0,0.0,208994946.0,7559432185.0,97.2353089374265,0.0,2.7646910625735046
2016,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Modificado,4652593735.64,1838848897.08,892747686.4,13327922.44,7397518241.56,0.0,156514207.12,0.0,0.0,156514207.12,7554032448.68,97.92807075977879,0.0,2.0719292402212206
2016,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Devengado,4652593735.64,1838848897.08,892747686.4,13327922.44,7397518241.56,0.0,156514207.12,0.0,0.0,156514207.12,7554032448.68,97.92807075977879,0.0,2.0719292402212206
2016,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Ejercicio,4652593735.64,1838848897.08,892747686.4,13327922.44,7397518241.56,0.0,156514207.12,0.0,0.0,156514207.12,7554032448.68,97.92807075977879,0.0,2.0719292402212206
