CICLO,ENTE,RAMO,SUBRAMO,PROGRAMA,PRESUPUESTO,GC_SERVICIOS_PERSONALES,GC_GASTO_DE_OPERACIÓN,GC_SUBSIDIOS,GC_OTROS_DE_CORRIENTE,GC_SUMA,GI_PENSIONES_Y_JUBILACIONES,GI_INVERSIÓN_FÍSICA,GI_SUBSIDIOS,GI_OTROS_DE_INVERSIÓN,GI_SUMA,TOTAL,PORCENTAJE_CORRIENTE,PORCENTAJE_PENSIONES_Y_JUBILACIONES,PORCENTAJE_INVERSIÓN
2019,Poder Legislativo,,,TOTAL,Aprobado,8797074307.0,2937629471.0,1029865000.0,47850245.0,12812419023.0,0.0,190025004.0,0.0,0.0,190025004.0,13002444027.0,98.53854395677146,0.0,1.4614560432285413
2019,Poder Legislativo,,,TOTAL,Modificado,8607718257.01,3133767579.31,1010399786.45,49211362.86,12801096985.63,0.0,547882278.3,0.0,0.0,547882278.3,13348979263.93,95.89569908329678,0.0,4.104300916703207
2019,Poder Legislativo,,,TOTAL,Devengado,8607718257.01,3133767579.31,1010399786.45,49211362.86,12801096985.63,0.0,547882278.3,0.0,0.0,547882278.3,13348979263.93,95.89569908329678,0.0,4.104300916703207
2019,Poder Legislativo,,,TOTAL,Ejercicio,8607718257.01,3133767579.31,1010399786.45,49211362.86,12801096985.63,0.0,547882278.3,0.0,0.0,547882278.3,13348979263.93,95.89569908329678,0.0,4.104300916703207
2019,Poder Legislativo,,,TOTAL,Porcentaje Ejer/Aprob,97.84751107718476,106.67674770580349,98.10992571356441,102.84453686705261,99.91163232056589,0.0,288.32115077866274,0.0,0.0,288.32115077866274,102.66515461408954,,0.0,
2019,Poder Legislativo,,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2019,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Aprobado,4463436671.0,1139497770.0,1029865000.0,14140694.0,6646940135.0,0.0,111059865.0,0.0,0.0,111059865.0,6758000000.0,98.35661638058598,0.0,1.6433836194140277
2019,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Modificado,4403349876.04,1213918534.47,1010399786.45,14609217.15,6642277414.11,0.0,249735936.61,0.0,0.0,249735936.61,6892013350.72,96.37644438712657,0.0,3.62355561287342
2019,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Devengado,4403349876.04,1213918534.47,1010399786.45,14609217.15,6642277414.11,0.0,249735936.61,0.0,0.0,249735936.61,6892013350.72,96.37644438712657,0.0,3.62355561287342
2019,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Ejercicio,4403349876.04,1213918534.47,1010399786.45,14609217.15,6642277414.11,0.0,249735936.61,0.0,0.0,249735936.61,6892013350.72,96.37644438712657,0.0,3.62355561287342
2019,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Porcentaje Ejer/Aprob,98.65379976486733,106.53101448983091,98.10992571356441,103.31329671655436,99.92985161901116,0.0,224.86605454634764,0.0,0.0,224.86605454634764,101.98303271263688,,0.0,
2019,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2019,Poder Legislativo,H. Cámara de Diputados,,K027,Mantenimiento de Infraestructura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2019,Poder Legislativo,H. Cámara de Diputados,,K027,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,88034775.0,0.0,0.0,88034775.0,88034775.0,0.0,0.0,100.0
2019,Poder Legislativo,H. Cámara de Diputados,,K027,Modificado,0.0,0.0,0.0,0.0,0.0,0.0,95029432.08,0.0,0.0,95029432.08,95029432.08,0.0,0.0,100.0
2019,Poder Legislativo,H. Cámara de Diputados,,K027,Devengado,0.0,0.0,0.0,0.0,0.0,0.0,95029432.08,0.0,0.0,95029432.08,95029432.08,0.0,0.0,100.0
2019,Poder Legislativo,H. Cámara de Diputados,,K027,Ejercicio,0.0,0.0,0.0,0.0,0.0,0.0,95029432.08,0.0,0.0,95029432.08,95029432.08,0.0,0.0,100.0
2019,Poder Legislativo,H. Cámara de Diputados,,K027,Porcentaje Ejer/Aprob,0.0,0.0,0.0,0.0,0.0,0.0,107.94533419322082,0.0,0.0,107.94533419322082,107.94533419322082,,0.0,
2019,Poder Legislativo,H. Cámara de Diputados,,K027,Porcentaje Ejer/Modif,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2019,Poder Legislativo,H. Cámara de Diputados,,R001,Actividades derivadas del trabajo legislativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2019,Poder Legislativo,H. Cámara de Diputados,,R001,Aprobado,4463436671.0,1139497770.0,1029865000.0,14140694.0,6646940135.0,0.0,23025090.0,0.0,0.0,23025090.0,6669965225.0,99.6547944520955,0.0,0.345205547904487
2019,Poder Legislativo,H. Cámara de Diputados,,R001,Modificado,4403349876.04,1213918534.47,1010399786.45,14609217.15,6642277414.11,0.0,154706504.53,0.0,0.0,154706504.53,6796983918.64,97.7238947983129,0.0,2.2761052016870895
2019,Poder Legislativo,H. Cámara de Diputados,,R001,Devengado,4403349876.04,1213918534.47,1010399786.45,14609217.15,6642277414.11,0.0,154706504.53,0.0,0.0,154706504.53,6796983918.64,97.7238947983129,0.0,2.2761052016870895
2019,Poder Legislativo,H. Cámara de Diputados,,R001,Ejercicio,4403349876.04,1213918534.47,1010399786.45,14609217.15,6642277414.11,0.0,154706504.53,0.0,0.0,154706504.53,6796983918.64,97.7238947983129,0.0,2.2761052016870895
2019,Poder Legislativo,H. Cámara de Diputados,,R001,Porcentaje Ejer/Aprob,98.65379976486733,106.53101448983091,98.10992571356441,103.31329671655436,99.92985161901116,0.0,0.0,0.0,0.0,0.0,101.90433816901947,,0.0,
2019,Poder Legislativo,H. Cámara de Diputados,,R001,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2019,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Aprobado,2444678666.0,1409835147.0,0.0,12215978.0,3866729791.0,0.0,73270209.0,0.0,0.0,73270209.0,3940000000.0,98.14035002538071,0.0,1.8596499746192894
2019,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Modificado,2259192598.91,1484960555.04,0.0,14169623.86,3758322777.81,0.0,260275010.25,0.0,0.0,260275010.25,4018597788.06,93.52323810500953,0.0,6.476761894990471
2019,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Devengado,2259192598.91,1484960555.04,0.0,14169623.86,3758322777.81,0.0,260275010.25,0.0,0.0,260275010.25,4018597788.06,93.52323810500953,0.0,6.476761894990471
2019,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Ejercicio,2259192598.91,1484960555.04,0.0,14169623.86,3758322777.81,0.0,260275010.25,0.0,0.0,260275010.25,4018597788.06,93.52323810500953,0.0,6.476761894990471
2019,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Porcentaje Ejer/Aprob,92.4126606220402,105.32866613517615,0.0,115.99254566437496,97.19641611776643,0.0,355.2262424282153,0.0,0.0,355.2262424282153,101.99486771725887,,0.0,
2019,Poder Legislativo,H. Cámara de Senadores,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2019,Poder Legislativo,H. Cámara de Senadores,,K025,Proyectos de inmuebles (oficinas administrativas),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2019,Poder Legislativo,H. Cámara de Senadores,,K025,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,Poder Legislativo,H. Cámara de Senadores,,K025,Modificado,0.0,0.0,0.0,0.0,0.0,0.0,577796.0,0.0,0.0,577796.0,577796.0,0.0,0.0,100.0
2019,Poder Legislativo,H. Cámara de Senadores,,K025,Devengado,0.0,0.0,0.0,0.0,0.0,0.0,577796.0,0.0,0.0,577796.0,577796.0,0.0,0.0,100.0
2019,Poder Legislativo,H. Cámara de Senadores,,K025,Ejercicio,0.0,0.0,0.0,0.0,0.0,0.0,577796.0,0.0,0.0,577796.0,577796.0,0.0,0.0,100.0
2019,Poder Legislativo,H. Cámara de Senadores,,K025,Porcentaje Ejer/Aprob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2019,Poder Legislativo,H. Cámara de Senadores,,K025,Porcentaje Ejer/Modif,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2019,Poder Legislativo,H. Cámara de Senadores,,K026,Otros Proyectos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2019,Poder Legislativo,H. Cámara de Senadores,,K026,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,1160000.0,0.0,0.0,1160000.0,1160000.0,0.0,0.0,100.0
2019,Poder Legislativo,H. Cámara de Senadores,,K026,Modificado,0.0,0.0,0.0,0.0,0.0,0.0,76543503.96,0.0,0.0,76543503.96,76543503.96,0.0,0.0,100.0
2019,Poder Legislativo,H. Cámara de Senadores,,K026,Devengado,0.0,0.0,0.0,0.0,0.0,0.0,76543503.96,0.0,0.0,76543503.96,76543503.96,0.0,0.0,100.0
2019,Poder Legislativo,H. Cámara de Senadores,,K026,Ejercicio,0.0,0.0,0.0,0.0,0.0,0.0,76543503.96,0.0,0.0,76543503.96,76543503.96,0.0,0.0,100.0
2019,Poder Legislativo,H. Cámara de Senadores,,K026,Porcentaje Ejer/Aprob,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2019,Poder Legislativo,H. Cámara de Senadores,,K026,Porcentaje Ejer/Modif,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2019,Poder Legislativo,H. Cámara de Senadores,,R001,Actividades derivadas del trabajo legislativo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2019,Poder Legislativo,H. Cámara de Senadores,,R001,Aprobado,2444678666.0,1409835147.0,0.0,12215978.0,3866729791.0,0.0,72110209.0,0.0,0.0,72110209.0,3938840000.0,98.16925264798773,0.0,1.8307473520122675
2019,Poder Legislativo,H. Cámara de Senadores,,R001,Modificado,2259192598.91,1484960555.04,0.0,14169623.86,3758322777.81,0.0,183153710.29,0.0,0.0,183153710.29,3941476488.1,95.35317004064409,0.0,4.646829959355911
2019,Poder Legislativo,H. Cámara de Senadores,,R001,Devengado,2259192598.91,1484960555.04,0.0,14169623.86,3758322777.81,0.0,183153710.29,0.0,0.0,183153710.29,3941476488.1,95.35317004064409,0.0,4.646829959355911
2019,Poder Legislativo,H. Cámara de Senadores,,R001,Ejercicio,2259192598.91,1484960555.04,0.0,14169623.86,3758322777.81,0.0,183153710.29,0.0,0.0,183153710.29,3941476488.1,95.35317004064409,0.0,4.646829959355911
2019,Poder Legislativo,H. Cámara de Senadores,,R001,Porcentaje Ejer/Aprob,92.4126606220402,105.32866613517615,0.0,115.99254566437496,97.19641611776643,0.0,253.99137352382377,0.0,0.0,253.99137352382377,100.06693564856658,,0.0,
2019,Poder Legislativo,H. Cámara de Senadores,,R001,Porcentaje Ejer/Modif,100.0,100.0,0.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
