CICLO,ENTE,RAMO,SUBRAMO,PROGRAMA,PRESUPUESTO,GC_SERVICIOS_PERSONALES,GC_GASTO_DE_OPERACIÓN,GC_SUBSIDIOS,GC_OTROS_DE_CORRIENTE,GC_SUMA,GI_PENSIONES_Y_JUBILACIONES,GI_INVERSIÓN_FÍSICA,GI_SUBSIDIOS,GI_OTROS_DE_INVERSIÓN,GI_SUMA,TOTAL,PORCENTAJE_CORRIENTE,PORCENTAJE_PENSIONES_Y_JUBILACIONES,PORCENTAJE_INVERSIÓN
2018,Poder Legislativo,,,TOTAL,Aprobado,10264802235.0,3684669146.0,1246249000.0,50704852.0,15246425233.0,0.0,328147041.0,0.0,0.0,328147041.0,15574572274.0,97.89305905018139,0.0,2.1069409498186005
2018,Poder Legislativo,,,TOTAL,Modificado,10127281113.75,3345567162.44,1121251252.73,42251071.64,14636350600.56,0.0,549586876.85,0.0,0.0,549586876.85,15185937477.41,96.38094863970338,0.0,3.619051360296615
2018,Poder Legislativo,,,TOTAL,Devengado,10127281113.75,3345567162.44,1121251252.73,42251071.64,14636350600.56,0.0,549586876.85,0.0,0.0,549586876.85,15185937477.41,96.38094863970338,0.0,3.619051360296615
2018,Poder Legislativo,,,TOTAL,Ejercicio,10127281113.75,3345567162.44,1121251252.73,42251071.64,14636350600.56,0.0,549586876.85,0.0,0.0,549586876.85,15185937477.41,96.38094863970338,0.0,3.619051360296615
2018,Poder Legislativo,,,TOTAL,Porcentaje Ejer/Aprob,98.6602652627725,90.79694892204577,89.97008244179133,83.32747256613628,95.99857262855605,0.0,167.4818932315163,0.0,0.0,167.4818932315163,97.50468398262993,,0.0,
2018,Poder Legislativo,,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2018,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Aprobado,5436231526.0,1484065172.0,1246249000.0,15764282.0,8182309980.0,0.0,257125173.0,0.0,0.0,257125173.0,8439435153.0,96.95328930978752,0.0,3.0467106902124685
2018,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Modificado,5264597484.62,1399539642.66,1121251252.73,13511957.33,7798900337.34,0.0,353541262.76,0.0,0.0,353541262.76,8152441600.1,95.66336957561691,0.0,4.336630424383087
2018,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Devengado,5264597484.62,1399539642.66,1121251252.73,13511957.33,7798900337.34,0.0,353541262.76,0.0,0.0,353541262.76,8152441600.1,95.66336957561691,0.0,4.336630424383087
2018,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Ejercicio,5264597484.62,1399539642.66,1121251252.73,13511957.33,7798900337.34,0.0,353541262.76,0.0,0.0,353541262.76,8152441600.1,95.66336957561691,0.0,4.336630424383087
2018,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Porcentaje Ejer/Aprob,96.84277535717304,94.30445974107127,89.97008244179133,85.71248173560966,95.31416380463259,0.0,137.4977247988084,0.0,0.0,137.4977247988084,96.59937486695445,,0.0,
2018,Poder Legislativo,H. Cámara de Diputados,,TOTAL,Porcentaje Ejer/Modif,100.0,100.0,100.0,100.0,100.0,0.0,100.0,0.0,0.0,100.0,100.0,,0.0,
2018,Poder Legislativo,H. Cámara de Diputados,,K027,Mantenimiento de Infraestructura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,
2018,Poder Legislativo,H. Cámara de Diputados,,K027,Aprobado,0.0,0.0,0.0,0.0,0.0,0.0,241000000.0,0.0,0.0,241000000.0,241000000.0,0.0,0.0,100.0
